cell_id,mes,u10,v10,wind_speed
23_69,2023-06,4.082556,-1.6259396,5.6079507
23_69,2023-07,2.9064097,0.18324895,4.7102866
23_69,2023-08,1.487918,0.950151,3.770204
23_69,2023-09,1.9151207,-0.24161097,4.469333
23_69,2023-10,2.161123,-1.8208048,4.5655837
23_69,2023-11,1.2404175,-1.3356154,4.2299356
23_69,2023-12,0.91575605,-2.1703365,4.371999
23_69,2024-01,0.9696777,-1.3683153,5.110451
23_69,2024-02,2.246091,-2.0420523,4.931675
23_69,2024-03,0.9378182,-0.19938931,4.506101
23_69,2024-04,0.73118705,1.0443587,3.6121104
23_69,2024-05,1.1358362,-0.60711557,5.3144655
23_69,2024-06,2.0354164,0.65613884,4.182151
23_69,2024-07,4.151259,-1.4773949,5.7144637
23_69,2024-08,1.8700892,1.0767413,4.784873
23_69,2024-09,1.9793342,0.12740898,4.12506
23_69,2024-10,1.510635,-1.3793297,4.5476255
23_69,2024-11,1.6922127,-2.4977174,5.57211
23_69,2024-12,1.767103,-2.2192416,5.011523
23_69,2025-01,2.1547024,-1.8019603,4.2062163
23_69,2025-02,1.5549829,-1.6851901,5.62902
23_69,2025-03,1.167587,-1.0102803,4.926647
23_69,2025-04,2.1053958,-1.4749693,5.2479796
23_69,2025-05,3.0889273,-0.67309165,5.114333
23_69,2025-06,3.4407043,-0.5906849,5.5205646
23_69,2025-07,3.170942,-0.5070893,5.674477
23_69,2025-08,1.4028531,1.1383862,4.3863263
23_69,2025-09,3.1188042,-1.5675031,4.816439
23_69,2025-10,2.2724402,-0.9599622,3.640627
23_69,2025-11,1.5054928,-1.6440846,3.7702425
23_69,2025-12,-0.39925042,-1.011862,4.1963787
23_69,2026-01,0.16323176,-1.3086749,4.9275694
23_69,2026-02,-0.60004234,0.2895433,4.4559255
23_69,2026-03,0.37050745,-0.8058612,5.0358515
23_69,2026-04,1.3918853,-1.1258206,4.498443
23_69,2026-05,3.5341733,-2.3209574,5.5607057
23_69,2026-06,3.6947472,-1.3239958,5.4889355
23_69,2026-07,3.1455512,-0.37979457,5.118452
23_69,2026-08,0.78885055,1.8441356,3.692202
23_70,2023-01,0.5236768,-1.1986437,4.8002796
23_70,2023-02,1.0379803,-2.3912327,5.3086934
23_70,2023-03,0.7698042,-0.72775835,3.904607
23_70,2023-04,2.2286184,-0.66949654,4.9623775
23_70,2023-05,2.7418673,-1.1876119,5.1358256
23_70,2023-06,4.082556,-1.6259396,5.6079507
23_70,2023-07,2.9064097,0.18324895,4.7102866
23_70,2023-08,1.487918,0.950151,3.770204
23_70,2023-09,1.9151207,-0.24161097,4.469333
23_70,2023-10,2.161123,-1.8208048,4.5655837
23_70,2023-11,1.2404175,-1.3356154,4.2299356
23_70,2023-12,0.91575605,-2.1703365,4.371999
23_70,2024-01,0.9696777,-1.3683153,5.110451
23_70,2024-02,2.246091,-2.0420523,4.931675
23_70,2024-03,0.9378182,-0.19938931,4.506101
23_70,2024-04,0.73118705,1.0443587,3.6121104
23_70,2024-05,1.1358362,-0.60711557,5.3144655
23_70,2024-06,2.0354164,0.65613884,4.182151
23_70,2024-07,4.151259,-1.4773949,5.7144637
23_70,2024-08,1.8700892,1.0767413,4.784873
23_70,2024-09,1.9793342,0.12740898,4.12506
23_70,2024-10,1.510635,-1.3793297,4.5476255
23_70,2024-11,1.6922127,-2.4977174,5.57211
23_70,2024-12,1.767103,-2.2192416,5.011523
23_70,2025-01,2.1547024,-1.8019603,4.2062163
23_70,2025-02,1.5549829,-1.6851901,5.62902
23_70,2025-03,1.167587,-1.0102803,4.926647
23_70,2025-04,2.1053958,-1.4749693,5.2479796
23_70,2025-05,3.0889273,-0.67309165,5.114333
23_70,2025-06,3.4407043,-0.5906849,5.5205646
23_70,2025-07,3.170942,-0.5070893,5.674477
23_70,2025-08,1.4028531,1.1383862,4.3863263
23_70,2025-09,3.1188042,-1.5675031,4.816439
23_70,2025-10,2.2724402,-0.9599622,3.640627
23_70,2025-11,1.5054928,-1.6440846,3.7702425
23_70,2025-12,-0.39925042,-1.011862,4.1963787
23_70,2026-01,0.16323176,-1.3086749,4.9275694
23_70,2026-02,-0.60004234,0.2895433,4.4559255
23_70,2026-03,0.37050745,-0.8058612,5.0358515
23_70,2026-04,1.3918853,-1.1258206,4.498443
23_70,2026-05,3.5341733,-2.3209574,5.5607057
23_70,2026-06,3.6947472,-1.3239958,5.4889355
23_70,2026-07,3.1455512,-0.37979457,5.118452
23_70,2026-08,0.78885055,1.8441356,3.692202
23_71,2023-01,0.09146918,-0.8695185,3.9840343
23_71,2023-02,0.5157723,-1.8763924,4.481013
23_71,2023-03,0.25071397,-0.6494365,3.5437224
23_71,2023-04,1.8824189,-0.42497343,4.6089997
23_71,2023-05,2.4084578,-1.0249985,4.8373375
23_71,2023-06,3.4597692,-1.4367224,5.118159
23_71,2023-07,2.381019,0.40152642,4.3652797
23_71,2023-08,1.1993202,1.1913226,3.6719377
23_71,2023-09,1.546737,-0.06366501,4.12806
23_71,2023-10,1.6777323,-1.4611228,4.0212717
23_71,2023-11,0.7495483,-0.83967626,3.6011832
23_71,2023-12,0.3518857,-1.6725732,3.6340528
23_71,2024-01,0.35884574,-0.9626008,4.337292
23_71,2024-02,1.7030884,-1.5226977,4.154517
23_71,2024-03,0.4162866,0.03559211,4.121809
23_71,2024-04,0.3726991,1.0446761,3.5757973
23_71,2024-05,0.7359181,-0.5584607,4.884341
23_71,2024-06,1.6735349,0.8000516,3.9999804
23_71,2024-07,3.5074444,-1.1684862,5.1956153
23_71,2024-08,1.57019,1.2906321,4.467143
23_71,2024-09,1.4460579,0.5173911,3.8077314
23_71,2024-10,1.1668298,-0.8449374,3.978407
23_71,2024-11,1.2505379,-1.9524131,4.8150887
23_71,2024-12,1.1336447,-1.5584948,4.0893216
23_71,2025-01,1.4555938,-1.2115575,3.4792728
23_71,2025-02,1.0322691,-1.1436164,4.763748
23_71,2025-03,0.7411758,-0.7156891,4.4220996
23_71,2025-04,1.6403404,-1.3277361,4.885756
23_71,2025-05,2.6094193,-0.4774405,4.7092094
23_71,2025-06,2.8845193,-0.36484668,4.958808
23_71,2025-07,2.8178515,-0.29713625,5.318478
23_71,2025-08,1.2475481,1.3594438,4.116711
23_71,2025-09,2.5166638,-1.16013,4.243695
23_71,2025-10,1.6258379,-0.5037657,3.2649455
23_71,2025-11,0.9923173,-1.166399,3.3387532
23_71,2025-12,-0.7964199,-0.82723653,3.717991
23_71,2026-01,-0.3120549,-0.9872205,4.1445765
23_71,2026-02,-0.9100399,0.22155884,3.9774864
23_71,2026-03,-0.092186265,-0.63693166,4.598684
23_71,2026-04,0.9059315,-0.9439766,4.040633
23_71,2026-05,2.986944,-2.0729105,5.061492
23_71,2026-06,3.121684,-1.2079558,5.0133305
23_71,2026-07,2.6333678,-0.11072011,4.6033773
23_71,2026-08,0.4834173,1.8876193,3.6452653
23_72,2023-01,0.09146918,-0.8695185,3.9840343
23_72,2023-02,0.5157723,-1.8763924,4.481013
23_72,2023-03,0.25071397,-0.6494365,3.5437224
23_72,2023-04,1.8824189,-0.42497343,4.6089997
23_72,2023-05,2.4084578,-1.0249985,4.8373375
23_72,2023-06,3.4597692,-1.4367224,5.118159
23_72,2023-07,2.381019,0.40152642,4.3652797
23_72,2023-08,1.1993202,1.1913226,3.6719377
23_72,2023-09,1.546737,-0.06366501,4.12806
23_72,2023-10,1.6777323,-1.4611228,4.0212717
23_72,2023-11,0.7495483,-0.83967626,3.6011832
23_72,2023-12,0.3518857,-1.6725732,3.6340528
23_72,2024-01,0.35884574,-0.9626008,4.337292
23_72,2024-02,1.7030884,-1.5226977,4.154517
23_72,2024-03,0.4162866,0.03559211,4.121809
23_72,2024-04,0.3726991,1.0446761,3.5757973
23_72,2024-05,0.7359181,-0.5584607,4.884341
23_72,2024-06,1.6735349,0.8000516,3.9999804
23_72,2024-07,3.5074444,-1.1684862,5.1956153
23_72,2024-08,1.57019,1.2906321,4.467143
23_72,2024-09,1.4460579,0.5173911,3.8077314
23_72,2024-10,1.1668298,-0.8449374,3.978407
23_72,2024-11,1.2505379,-1.9524131,4.8150887
23_72,2024-12,1.1336447,-1.5584948,4.0893216
23_72,2025-01,1.4555938,-1.2115575,3.4792728
23_72,2025-02,1.0322691,-1.1436164,4.763748
23_72,2025-03,0.7411758,-0.7156891,4.4220996
23_72,2025-04,1.6403404,-1.3277361,4.885756
23_72,2025-05,2.6094193,-0.4774405,4.7092094
23_72,2025-06,2.8845193,-0.36484668,4.958808
23_72,2025-07,2.8178515,-0.29713625,5.318478
23_72,2025-08,1.2475481,1.3594438,4.116711
23_72,2025-09,2.5166638,-1.16013,4.243695
23_72,2025-10,1.6258379,-0.5037657,3.2649455
23_72,2025-11,0.9923173,-1.166399,3.3387532
23_72,2025-12,-0.7964199,-0.82723653,3.717991
23_72,2026-01,-0.3120549,-0.9872205,4.1445765
23_72,2026-02,-0.9100399,0.22155884,3.9774864
23_72,2026-03,-0.092186265,-0.63693166,4.598684
23_72,2026-04,0.9059315,-0.9439766,4.040633
23_72,2026-05,2.986944,-2.0729105,5.061492
23_72,2026-06,3.121684,-1.2079558,5.0133305
23_72,2026-07,2.6333678,-0.11072011,4.6033773
23_72,2026-08,0.4834173,1.8876193,3.6452653
23_73,2023-01,0.09146918,-0.8695185,3.9840343
23_73,2023-02,0.5157723,-1.8763924,4.481013
23_73,2023-03,0.25071397,-0.6494365,3.5437224
23_73,2023-04,1.8824189,-0.42497343,4.6089997
23_73,2023-05,2.4084578,-1.0249985,4.8373375
23_73,2023-06,3.4597692,-1.4367224,5.118159
23_73,2023-07,2.381019,0.40152642,4.3652797
23_73,2023-08,1.1993202,1.1913226,3.6719377
23_73,2023-09,1.546737,-0.06366501,4.12806
23_73,2023-10,1.6777323,-1.4611228,4.0212717
23_73,2023-11,0.7495483,-0.83967626,3.6011832
23_73,2023-12,0.3518857,-1.6725732,3.6340528
23_73,2024-01,0.35884574,-0.9626008,4.337292
23_73,2024-02,1.7030884,-1.5226977,4.154517
23_73,2024-03,0.4162866,0.03559211,4.121809
23_73,2024-04,0.3726991,1.0446761,3.5757973
23_73,2024-05,0.7359181,-0.5584607,4.884341
23_73,2024-06,1.6735349,0.8000516,3.9999804
23_73,2024-07,3.5074444,-1.1684862,5.1956153
23_73,2024-08,1.57019,1.2906321,4.467143
23_73,2024-09,1.4460579,0.5173911,3.8077314
23_73,2024-10,1.1668298,-0.8449374,3.978407
23_73,2024-11,1.2505379,-1.9524131,4.8150887
23_73,2024-12,1.1336447,-1.5584948,4.0893216
23_73,2025-01,1.4555938,-1.2115575,3.4792728
23_73,2025-02,1.0322691,-1.1436164,4.763748
23_73,2025-03,0.7411758,-0.7156891,4.4220996
23_73,2025-04,1.6403404,-1.3277361,4.885756
23_73,2025-05,2.6094193,-0.4774405,4.7092094
23_73,2025-06,2.8845193,-0.36484668,4.958808
23_73,2025-07,2.8178515,-0.29713625,5.318478
23_73,2025-08,1.2475481,1.3594438,4.116711
23_73,2025-09,2.5166638,-1.16013,4.243695
23_73,2025-10,1.6258379,-0.5037657,3.2649455
23_73,2025-11,0.9923173,-1.166399,3.3387532
23_73,2025-12,-0.7964199,-0.82723653,3.717991
23_73,2026-01,-0.3120549,-0.9872205,4.1445765
23_73,2026-02,-0.9100399,0.22155884,3.9774864
23_73,2026-03,-0.092186265,-0.63693166,4.598684
23_73,2026-04,0.9059315,-0.9439766,4.040633
23_73,2026-05,2.986944,-2.0729105,5.061492
23_73,2026-06,3.121684,-1.2079558,5.0133305
23_73,2026-07,2.6333678,-0.11072011,4.6033773
23_73,2026-08,0.4834173,1.8876193,3.6452653
23_74,2023-01,-0.53931934,-0.5539628,3.0938928
23_74,2023-02,-0.22430515,-1.4785826,3.6558373
23_74,2023-03,-0.49438748,-0.81100243,3.1681392
23_74,2023-04,1.18438,-0.75706166,3.9659703
23_74,2023-05,1.6382178,-1.4498111,4.3610873
23_74,2023-06,2.5458694,-2.0850053,4.5902066
23_74,2023-07,1.6222694,-0.44390893,3.7343218
23_74,2023-08,0.6646443,0.56664544,3.202438
23_74,2023-09,1.0149498,-0.59909797,3.6779463
23_74,2023-10,0.92616516,-1.5789481,3.4476404
23_74,2023-11,0.08750407,-0.62481624,2.8432183
23_74,2023-12,-0.35781536,-1.2928873,2.9273524
23_74,2024-01,-0.3994629,-0.7788338,3.5563521
23_74,2024-02,0.84128046,-1.4041127,3.3782206
23_74,2024-03,-0.32764927,-0.1275017,3.5977964
23_74,2024-04,-0.22013131,0.35360348,3.1852202
23_74,2024-05,0.02933576,-1.0640209,4.313533
23_74,2024-06,1.0439857,0.10305455,3.5571284
23_74,2024-07,2.6056833,-1.7461702,4.443132
23_74,2024-08,1.1387541,0.5887909,3.7317233
23_74,2024-09,0.7474169,0.038281377,3.2809296
23_74,2024-10,0.6555837,-0.65146774,3.2080934
23_74,2024-11,0.5300626,-1.6232708,3.8685157
23_74,2024-12,0.17581017,-1.061015,3.119931
23_74,2025-01,0.4884032,-1.0694203,2.7497768
23_74,2025-02,0.3177305,-0.87759906,3.774976
23_74,2025-03,0.07805043,-0.7775985,3.7040558
23_74,2025-04,0.80450875,-1.5712177,4.4231734
23_74,2025-05,1.8350998,-1.0778847,4.10381
23_74,2025-06,2.038336,-0.95880014,4.2394795
23_74,2025-07,2.267102,-0.7276428,4.6726665
23_74,2025-08,0.92892885,0.8216414,3.509845
23_74,2025-09,1.644561,-1.4421694,3.6432838
23_74,2025-10,0.7725034,-0.7490404,2.824072
23_74,2025-11,0.27117476,-1.0040618,2.8383713
23_74,2025-12,-1.0189581,-0.62016594,3.0473166
23_74,2026-01,-0.8520546,-0.6083773,3.3895965
23_74,2026-02,-1.2599719,-0.0112554,3.5053978
23_74,2026-03,-0.7074049,-0.6445315,3.982801
23_74,2026-04,0.22866097,-1.0282377,3.585271
23_74,2026-05,1.9975522,-2.3823862,4.371073
23_74,2026-06,2.2278037,-1.9453663,4.4297357
23_74,2026-07,1.9331331,-0.8314075,3.9666162
23_74,2026-08,-0.11903298,1.1353998,3.2792728
23_75,2023-01,-0.53931934,-0.5539628,3.0938928
23_75,2023-02,-0.22430515,-1.4785826,3.6558373
23_75,2023-03,-0.49438748,-0.81100243,3.1681392
23_75,2023-04,1.18438,-0.75706166,3.9659703
23_75,2023-05,1.6382178,-1.4498111,4.3610873
23_75,2023-06,2.5458694,-2.0850053,4.5902066
23_75,2023-07,1.6222694,-0.44390893,3.7343218
23_75,2023-08,0.6646443,0.56664544,3.202438
23_75,2023-09,1.0149498,-0.59909797,3.6779463
23_75,2023-10,0.92616516,-1.5789481,3.4476404
23_75,2023-11,0.08750407,-0.62481624,2.8432183
23_75,2023-12,-0.35781536,-1.2928873,2.9273524
23_75,2024-01,-0.3994629,-0.7788338,3.5563521
23_75,2024-02,0.84128046,-1.4041127,3.3782206
23_75,2024-03,-0.32764927,-0.1275017,3.5977964
23_75,2024-04,-0.22013131,0.35360348,3.1852202
23_75,2024-05,0.02933576,-1.0640209,4.313533
23_75,2024-06,1.0439857,0.10305455,3.5571284
23_75,2024-07,2.6056833,-1.7461702,4.443132
23_75,2024-08,1.1387541,0.5887909,3.7317233
23_75,2024-09,0.7474169,0.038281377,3.2809296
23_75,2024-10,0.6555837,-0.65146774,3.2080934
23_75,2024-11,0.5300626,-1.6232708,3.8685157
23_75,2024-12,0.17581017,-1.061015,3.119931
23_75,2025-01,0.4884032,-1.0694203,2.7497768
23_75,2025-02,0.3177305,-0.87759906,3.774976
23_75,2025-03,0.07805043,-0.7775985,3.7040558
23_75,2025-04,0.80450875,-1.5712177,4.4231734
23_75,2025-05,1.8350998,-1.0778847,4.10381
23_75,2025-06,2.038336,-0.95880014,4.2394795
23_75,2025-07,2.267102,-0.7276428,4.6726665
23_75,2025-08,0.92892885,0.8216414,3.509845
23_75,2025-09,1.644561,-1.4421694,3.6432838
23_75,2025-10,0.7725034,-0.7490404,2.824072
23_75,2025-11,0.27117476,-1.0040618,2.8383713
23_75,2025-12,-1.0189581,-0.62016594,3.0473166
23_75,2026-01,-0.8520546,-0.6083773,3.3895965
23_75,2026-02,-1.2599719,-0.0112554,3.5053978
23_75,2026-03,-0.7074049,-0.6445315,3.982801
23_75,2026-04,0.22866097,-1.0282377,3.585271
23_75,2026-05,1.9975522,-2.3823862,4.371073
23_75,2026-06,2.2278037,-1.9453663,4.4297357
23_75,2026-07,1.9331331,-0.8314075,3.9666162
23_75,2026-08,-0.11903298,1.1353998,3.2792728
23_76,2023-01,-0.7035787,-0.48696592,2.532253
23_76,2023-02,-0.41631302,-1.2057555,3.0564091
23_76,2023-03,-0.7461831,-0.79887414,2.7203963
23_76,2023-04,0.76387227,-1.0570861,3.354062
23_76,2023-05,1.264785,-1.5484596,3.9131265
23_76,2023-06,2.0075068,-2.1036332,4.073016
23_76,2023-07,1.2339598,-0.89631724,3.342503
23_76,2023-08,0.3932623,-0.06101645,2.886357
23_76,2023-09,0.7576256,-0.8887464,3.2958195
23_76,2023-10,0.5667744,-1.5921396,3.076473
23_76,2023-11,-0.17672934,-0.56672704,2.3608048
23_76,2023-12,-0.5868665,-0.9815135,2.3369482
23_76,2024-01,-0.72261846,-0.74468565,2.9436677
23_76,2024-02,0.4368994,-1.3510247,2.902018
23_76,2024-03,-0.6019137,-0.35945106,3.106634
23_76,2024-04,-0.450421,-0.18855146,2.7042034
23_76,2024-05,-0.22454686,-1.2804319,3.7602181
23_76,2024-06,0.6802162,-0.39191616,3.1301124
23_76,2024-07,2.0939174,-1.82361,3.8441365
23_76,2024-08,1.0041381,0.08113591,3.230774
23_76,2024-09,0.43898594,-0.3579019,2.9192588
23_76,2024-10,0.41912165,-0.6406389,2.6763773
23_76,2024-11,0.2009936,-1.4724977,3.149665
23_76,2024-12,-0.2879074,-0.8218674,2.5397813
23_76,2025-01,0.042326774,-0.9747332,2.2707841
23_76,2025-02,0.07118334,-0.7933356,3.1330812
23_76,2025-03,-0.17641498,-0.8013589,3.049462
23_76,2025-04,0.47564316,-1.6425961,3.8219323
23_76,2025-05,1.4463886,-1.3775162,3.6500285
23_76,2025-06,1.556378,-1.1595651,3.622872
23_76,2025-07,1.8728544,-0.87230796,4.0064564
23_76,2025-08,0.83593494,0.33565977,3.0847006
23_76,2025-09,1.2284396,-1.4579735,3.1958659
23_76,2025-10,0.44509506,-0.8770174,2.4715612
23_76,2025-11,-0.0005293528,-0.8547453,2.3960373
23_76,2025-12,-1.0118228,-0.52978665,2.4867604
23_76,2026-01,-0.9446469,-0.4471657,2.8153827
23_76,2026-02,-1.2654215,-0.08204746,3.0180054
23_76,2026-03,-0.85905564,-0.60161,3.3152516
23_76,2026-04,0.039639156,-0.9380602,3.1328142
23_76,2026-05,1.4454085,-2.230208,3.8126369
23_76,2026-06,1.7132205,-2.0766652,3.9305048
23_76,2026-07,1.555227,-1.2120779,3.5117314
23_76,2026-08,-0.3402688,0.30178833,3.0262573
23_77,2023-01,-0.7035787,-0.48696592,2.532253
23_77,2023-02,-0.41631302,-1.2057555,3.0564091
23_77,2023-03,-0.7461831,-0.79887414,2.7203963
23_77,2023-04,0.76387227,-1.0570861,3.354062
23_77,2023-05,1.264785,-1.5484596,3.9131265
23_77,2023-06,2.0075068,-2.1036332,4.073016
23_77,2023-07,1.2339598,-0.89631724,3.342503
23_77,2023-08,0.3932623,-0.06101645,2.886357
23_77,2023-09,0.7576256,-0.8887464,3.2958195
23_77,2023-10,0.5667744,-1.5921396,3.076473
23_77,2023-11,-0.17672934,-0.56672704,2.3608048
23_77,2023-12,-0.5868665,-0.9815135,2.3369482
23_77,2024-01,-0.72261846,-0.74468565,2.9436677
23_77,2024-02,0.4368994,-1.3510247,2.902018
23_77,2024-03,-0.6019137,-0.35945106,3.106634
23_77,2024-04,-0.450421,-0.18855146,2.7042034
23_77,2024-05,-0.22454686,-1.2804319,3.7602181
23_77,2024-06,0.6802162,-0.39191616,3.1301124
23_77,2024-07,2.0939174,-1.82361,3.8441365
23_77,2024-08,1.0041381,0.08113591,3.230774
23_77,2024-09,0.43898594,-0.3579019,2.9192588
23_77,2024-10,0.41912165,-0.6406389,2.6763773
23_77,2024-11,0.2009936,-1.4724977,3.149665
23_77,2024-12,-0.2879074,-0.8218674,2.5397813
23_77,2025-01,0.042326774,-0.9747332,2.2707841
23_77,2025-02,0.07118334,-0.7933356,3.1330812
23_77,2025-03,-0.17641498,-0.8013589,3.049462
23_77,2025-04,0.47564316,-1.6425961,3.8219323
23_77,2025-05,1.4463886,-1.3775162,3.6500285
23_77,2025-06,1.556378,-1.1595651,3.622872
23_77,2025-07,1.8728544,-0.87230796,4.0064564
23_77,2025-08,0.83593494,0.33565977,3.0847006
23_77,2025-09,1.2284396,-1.4579735,3.1958659
23_77,2025-10,0.44509506,-0.8770174,2.4715612
23_77,2025-11,-0.0005293528,-0.8547453,2.3960373
23_77,2025-12,-1.0118228,-0.52978665,2.4867604
23_77,2026-01,-0.9446469,-0.4471657,2.8153827
23_77,2026-02,-1.2654215,-0.08204746,3.0180054
23_77,2026-03,-0.85905564,-0.60161,3.3152516
23_77,2026-04,0.039639156,-0.9380602,3.1328142
23_77,2026-05,1.4454085,-2.230208,3.8126369
23_77,2026-06,1.7132205,-2.0766652,3.9305048
23_77,2026-07,1.555227,-1.2120779,3.5117314
23_77,2026-08,-0.3402688,0.30178833,3.0262573
24_0,2023-01,-0.9803633,-2.3870652,4.1071978
24_0,2023-02,-1.1656154,-1.078689,4.7235274
24_0,2023-03,-1.8461154,-0.72315115,4.0162587
24_0,2023-04,-0.3087433,-1.2281228,3.6433494
24_0,2023-05,-1.941246,-1.1534796,4.128461
24_0,2023-06,-0.102917865,-3.3835242,4.2604394
24_0,2023-07,-0.7065959,-2.590669,3.639366
24_0,2023-08,-1.3771195,-1.2450906,3.590126
24_0,2023-09,-1.1172605,-1.9777437,3.4651604
24_0,2023-10,-1.3128012,-1.3874631,3.1533914
24_0,2023-11,-1.3704468,-1.8126092,3.596348
24_0,2023-12,-0.55363977,-1.5238206,3.0662835
24_0,2024-01,-0.7946085,-1.0802215,3.6429138
24_0,2024-02,-1.4639374,-2.139658,4.3483396
24_0,2024-03,-1.9799222,-1.9149891,4.487409
24_0,2024-04,-1.6686746,-1.1903988,4.2800126
24_0,2024-05,-1.3321656,-0.9776187,4.553572
24_0,2024-06,-0.9969485,-1.1182507,3.4692912
24_0,2024-07,0.40577167,-3.1995313,4.171705
24_0,2024-08,-1.1186332,-2.2560854,3.8673685
24_0,2024-09,-1.0966341,-2.3061197,3.4324272
24_0,2024-10,-1.8991354,-1.5789579,3.733061
24_0,2024-11,-0.848274,-1.9576539,3.356753
24_0,2024-12,0.25693575,-1.9080412,3.3143678
24_0,2025-01,-0.17209958,-2.6753616,3.610129
24_0,2025-02,-1.4887968,-2.9641902,4.8535943
24_0,2025-03,-1.8984412,-1.9480795,4.7742066
24_0,2025-04,-1.8657224,-0.74904144,4.2393394
24_0,2025-05,-0.96784717,-2.0935178,3.9789941
24_0,2025-06,0.3322244,-2.7822297,4.1385794
24_0,2025-07,0.27297708,-3.2780304,4.3001294
24_0,2025-08,-0.7785119,-1.3999281,3.4910147
24_0,2025-09,-1.0091174,-3.056118,3.948157
24_0,2025-10,-0.12624913,-2.6892102,3.2077134
24_0,2025-11,-0.21162148,-2.707358,3.2887588
24_0,2025-12,-0.67322344,-1.4016522,3.4535542
24_0,2026-01,0.18721266,-1.6512752,3.8095603
24_0,2026-02,-1.1071835,-0.42775932,3.6151147
24_0,2026-03,-2.050328,-1.5729353,4.8701177
24_0,2026-04,-2.6138682,-1.9174548,4.8308887
24_0,2026-05,-1.3819526,-2.2894158,4.3980865
24_0,2026-06,-0.5885699,-2.7009084,3.7644904
24_0,2026-07,0.38662043,-3.087086,3.864149
24_0,2026-08,-1.3772184,-0.9071605,2.6976943
24_1,2023-01,-0.74644506,-2.3074517,4.0673656
24_1,2023-02,-0.9182836,-1.1820041,4.733041
24_1,2023-03,-1.5534143,-0.6365679,3.931231
24_1,2023-04,-0.18524069,-1.262099,3.7157428
24_1,2023-05,-1.7227323,-1.1322078,4.050673
24_1,2023-06,0.08717003,-3.4139602,4.316705
24_1,2023-07,-0.53383094,-2.5452745,3.6532397
24_1,2023-08,-1.3033575,-1.2362149,3.62918
24_1,2023-09,-0.98640114,-1.9707695,3.472757
24_1,2023-10,-1.0826002,-1.4679666,3.074921
24_1,2023-11,-1.1262817,-1.8001174,3.508714
24_1,2023-12,-0.39134923,-1.4863411,3.0447865
24_1,2024-01,-0.5316375,-0.99677265,3.6511686
24_1,2024-02,-1.267017,-2.1194615,4.292717
24_1,2024-03,-1.7061224,-1.8744146,4.338336
24_1,2024-04,-1.4788959,-1.0705827,4.2547126
24_1,2024-05,-1.1607631,-0.9217892,4.6866198
24_1,2024-06,-0.8513756,-1.1078179,3.4859216
24_1,2024-07,0.58748317,-3.1421897,4.2269025
24_1,2024-08,-1.0322624,-2.2735689,3.8663032
24_1,2024-09,-0.92130053,-2.2930908,3.4001508
24_1,2024-10,-1.7067683,-1.5981033,3.619754
24_1,2024-11,-0.59379804,-1.9363486,3.3765416
24_1,2024-12,0.4706533,-1.8336177,3.335942
24_1,2025-01,0.095124155,-2.5846121,3.5821657
24_1,2025-02,-1.200144,-2.9260433,4.790593
24_1,2025-03,-1.7444751,-1.9733757,4.7676907
24_1,2025-04,-1.6910968,-0.76933765,4.183073
24_1,2025-05,-0.7329681,-2.0915408,3.9109032
24_1,2025-06,0.48377064,-2.680594,4.207303
24_1,2025-07,0.42699832,-3.175145,4.3206267
24_1,2025-08,-0.75669676,-1.4585769,3.4470034
24_1,2025-09,-0.8321724,-3.065493,3.9251826
24_1,2025-10,0.0030981496,-2.6056354,3.1676238
24_1,2025-11,0.00062624615,-2.706373,3.278527
24_1,2025-12,-0.48071465,-1.426397,3.4372222
24_1,2026-01,0.47014016,-1.5647863,3.8760881
24_1,2026-02,-0.93589264,-0.3150274,3.617389
24_1,2026-03,-1.8347675,-1.7029914,4.7902822
24_1,2026-04,-2.4177744,-2.0063546,4.7371984
24_1,2026-05,-1.1485857,-2.4041226,4.422909
24_1,2026-06,-0.4308876,-2.7675996,3.8094325
24_1,2026-07,0.57894814,-3.0264916,3.9072719
24_1,2026-08,-1.2497149,-0.9417486,2.6146886
24_2,2023-01,-0.74644506,-2.3074517,4.0673656
24_2,2023-02,-0.9182836,-1.1820041,4.733041
24_2,2023-03,-1.5534143,-0.6365679,3.931231
24_2,2023-04,-0.18524069,-1.262099,3.7157428
24_2,2023-05,-1.7227323,-1.1322078,4.050673
24_2,2023-06,0.08717003,-3.4139602,4.316705
24_2,2023-07,-0.53383094,-2.5452745,3.6532397
24_2,2023-08,-1.3033575,-1.2362149,3.62918
24_2,2023-09,-0.98640114,-1.9707695,3.472757
24_2,2023-10,-1.0826002,-1.4679666,3.074921
24_2,2023-11,-1.1262817,-1.8001174,3.508714
24_2,2023-12,-0.39134923,-1.4863411,3.0447865
24_2,2024-01,-0.5316375,-0.99677265,3.6511686
24_2,2024-02,-1.267017,-2.1194615,4.292717
24_2,2024-03,-1.7061224,-1.8744146,4.338336
24_2,2024-04,-1.4788959,-1.0705827,4.2547126
24_2,2024-05,-1.1607631,-0.9217892,4.6866198
24_2,2024-06,-0.8513756,-1.1078179,3.4859216
24_2,2024-07,0.58748317,-3.1421897,4.2269025
24_2,2024-08,-1.0322624,-2.2735689,3.8663032
24_2,2024-09,-0.92130053,-2.2930908,3.4001508
24_2,2024-10,-1.7067683,-1.5981033,3.619754
24_2,2024-11,-0.59379804,-1.9363486,3.3765416
24_2,2024-12,0.4706533,-1.8336177,3.335942
24_2,2025-01,0.095124155,-2.5846121,3.5821657
24_2,2025-02,-1.200144,-2.9260433,4.790593
