cell_id,Latitud,Longitud,grupo,exceso,tasa_antes,tasa_despues,ais_previo,DistanciaCostaKm,ProfundidadM
44_42,27.32883,51.99942,Resto,1.0538116591928253,0.0224215246636771,0.0284090909090909,194.6,45.90750433966041,53.0
46_14,24.80631,52.20164,Resto,1.0519031141868511,0.0034602076124567,0.0072992700729927,9.7,31.591878279986258,18.0
64_33,26.51802,54.02163,Resto,1.050925925925926,0.0046296296296296,0.0097560975609756,51.53333333333333,1.7695313222726743,
63_33,26.51802,53.92051,Resto,1.050925925925926,0.0046296296296296,0.0097560975609756,60.166666666666664,0.4461992029257022,3.0
63_34,26.60811,53.92051,Resto,1.050925925925926,0.0046296296296296,0.0097560975609756,220.3,5.291624284237159,14.0
63_16,24.98649,53.92051,Resto,1.047945205479452,0.0034246575342465,0.0071942446043165,350.3666666666667,38.94245443203932,27.0
58_24,25.70721,53.41496,Resto,1.0431654676258992,0.014388489208633,0.0220588235294117,192.73333333333332,94.79756223699208,31.0
57_25,25.7973,53.31385,Resto,1.0431654676258992,0.014388489208633,0.0220588235294117,191.5,99.52589764775324,50.0
57_23,25.61712,53.31385,Resto,1.0431654676258992,0.014388489208633,0.0220588235294117,203.7,83.95071025512445,32.0
59_19,25.25676,53.51607,Resto,1.043165467625899,0.0215827338129496,0.0291970802919708,3220.7,59.9350500248871,27.0
55_18,25.16667,53.11163,Resto,1.043165467625899,0.0215827338129496,0.0291970802919708,140.43333333333334,30.72760772237776,21.0
58_15,24.8964,53.41496,Resto,1.043165467625899,0.0215827338129496,0.0291970802919708,311.8333333333333,33.671466717054614,19.0
61_17,25.07658,53.71829,Resto,1.043165467625899,0.0215827338129496,0.0291970802919708,949.4,51.37104894578407,27.0
58_17,25.07658,53.41496,Resto,1.042857142857143,0.0142857142857142,0.0218978102189781,572.8666666666667,39.685550667563895,26.0
28_57,28.68018,50.38165,Resto,1.0407239819004523,0.0542986425339366,0.0606060606060606,148.8,49.70703547179563,48.0
52_31,26.33784,52.8083,Resto,1.0357142857142856,0.0071428571428571,0.0148148148148148,61.7,65.22830465962265,71.0
57_10,24.44595,53.31385,Resto,1.0330188679245285,0.0047169811320754,0.0097560975609756,347.93333333333334,9.935259905494412,18.0
48_15,24.8964,52.40386,Resto,1.032710280373832,0.0046728971962616,0.0096618357487922,13.7,40.75874434453874,27.0
52_33,26.51802,52.8083,Resto,1.028776978417266,0.0071942446043165,0.0148148148148148,168.73333333333332,49.83946779553578,75.0
50_17,25.07658,52.60608,Resto,1.028776978417266,0.014388489208633,0.0218978102189781,309.26666666666665,50.27745057230791,11.0
57_16,24.98649,53.31385,Resto,1.028776978417266,0.014388489208633,0.0218978102189781,1429.8666666666666,25.974799665138324,21.0
60_13,24.71622,53.61718,Resto,1.028776978417266,0.014388489208633,0.0218978102189781,347.0,39.30723485192171,9.0
55_37,26.87838,53.11163,Resto,1.028776978417266,0.0071942446043165,0.0148148148148148,4.333333333333333,5.052504832170829,31.0
57_20,25.34685,53.31385,Resto,1.028776978417266,0.014388489208633,0.0218978102189781,1565.5,55.83723758535654,26.0
63_12,24.62613,53.92051,Resto,1.0274914089347078,0.0034364261168384,0.0070671378091872,279.03333333333336,39.40769029249568,19.0
52_21,25.43694,52.8083,Resto,1.0215827338129495,0.0071942446043165,0.0147058823529411,510.5,65.46562837109009,24.0
51_25,25.7973,52.70719,Resto,1.0215827338129495,0.0071942446043165,0.0147058823529411,302.26666666666665,106.43911490651962,38.0
54_23,25.61712,53.01052,Resto,1.0215827338129495,0.0071942446043165,0.0147058823529411,51.53333333333333,80.44140532372663,32.0
53_40,27.14865,52.90941,Resto,1.0215827338129495,0.0071942446043165,0.0147058823529411,98.53333333333333,2.6001632022504952,29.0
81_28,26.06757,55.7405,Resto,1.0198675496688736,0.0463576158940397,0.05,736.3666666666667,32.077026395192384,60.0
53_15,24.8964,52.90941,Resto,1.014388489208633,0.0071942446043165,0.0145985401459854,234.36666666666667,15.09942447360388,20.0
50_19,25.25676,52.60608,Resto,1.014388489208633,0.0071942446043165,0.0145985401459854,78.66666666666667,61.12920911775773,17.0
60_12,24.62613,53.61718,Resto,1.014388489208633,0.0071942446043165,0.0145985401459854,3.4,31.19195313880858,19.0
71_26,25.88739,54.7294,Resto,1.0131578947368425,0.0394736842105263,0.0451977401129943,275.1333333333333,17.712190963157756,68.0
89_30,26.24775,56.54939,Resto,1.0,0.0,0.0035714285714285,3.066666666666667,6.353918274629046,100.0
55_38,26.96847,53.11163,Resto,1.0,0.0,0.0058479532163742,8.4,12.238251854223195,57.0
25_36,26.78829,50.07832,Resto,1.0,0.0,0.0074074074074074,347.3666666666667,4.25506855220041,6.0
55_39,27.05856,53.11163,Resto,1.0,0.0,0.0073529411764705,1.7666666666666666,2.768321455999119,32.0
12_49,27.95946,48.76388,Resto,1.0,0.0,0.0049019607843137,9288.933333333332,1.5770061647714937,2.0
11_56,28.59009,48.66277,Resto,1.0,0.0,0.00418410041841,113.3,19.391852275035927,23.0
32_27,25.97748,50.78609,Resto,1.0,0.0,0.0071428571428571,973.4333333333333,16.829516629462585,8.0
55_10,24.44595,53.11163,Resto,1.0,0.0,0.0049261083743842,98.93333333333334,17.949689291290255,7.0
32_25,25.7973,50.78609,Resto,1.0,0.0,0.0057471264367816,195.26666666666668,4.624570848110804,3.0
60_7,24.17568,53.61718,Resto,1.0,0.0,0.0072992700729927,4.7,1.1544654860675216,1.0
26_34,26.60811,50.17943,Resto,1.0,0.0,0.0048309178743961,43676.166666666664,3.886301136113656,4.0
36_35,26.6982,51.19053,Resto,1.0,0.0,0.0071428571428571,412.8,60.14718250490383,21.0
26_33,26.51802,50.17943,Resto,1.0,0.0,0.0041152263374485,32504.4,10.135553514753676,5.0
26_32,26.42793,50.17943,Resto,1.0,0.0,0.0048309178743961,3027.8333333333335,1.2154802638709996,
60_6,24.08559,53.61718,Resto,1.0,0.0,0.0072992700729927,12.866666666666667,3.3924056112198766,5.0
60_17,25.07658,53.61718,Resto,1.0,0.0,0.0072992700729927,176.93333333333334,58.13542839910704,25.0
29_26,25.88739,50.48276,Resto,1.0,0.0,0.0042194092827004,111.7,3.975118633032991,4.0
29_21,25.43694,50.48276,Resto,1.0,0.0,0.0069930069930069,3.3,1.0463871677995065,2.0
53_16,24.98649,52.90941,Resto,1.0,0.0,0.0072992700729927,830.1,18.463736224717483,20.0
41_18,25.16667,51.69608,Resto,1.0,0.0,0.0072992700729927,852.4,8.112537198318343,18.0
31_30,26.24775,50.68498,Resto,1.0,0.0,0.0071428571428571,47592.8,2.419011220067348,1.0
41_12,24.62613,51.69608,Resto,1.0,0.0,0.0072992700729927,181.66666666666666,3.077914563165408,2.0
29_67,29.58108,50.48276,Resto,1.0,0.0,0.0073529411764705,549.9,2.050510498036912,6.0
52_25,25.7973,52.8083,Resto,1.0,0.0,0.0073529411764705,224.06666666666666,103.46503871080556,49.0
36_53,28.31982,51.19053,Resto,1.0,0.0,0.0047846889952153,100.23333333333333,1.7349149857968915,4.0
51_42,27.32883,52.70719,Resto,1.0,0.0,0.0048309178743961,14.633333333333333,1.7913414235448253,
33_40,27.14865,50.8872,Resto,1.0,0.0,0.0071942446043165,157.86666666666667,90.50285230975176,63.0
41_17,25.07658,51.69608,Resto,1.0,0.0,0.0072992700729927,863.9333333333333,8.65516572601555,15.0
58_8,24.26577,53.41496,Resto,1.0,0.0,0.0072992700729927,6.366666666666666,5.783892294614633,30.0
59_10,24.44595,53.51607,Resto,1.0,0.0,0.005,215.36666666666667,10.144414619541072,15.0
28_32,26.42793,50.38165,Resto,1.0,0.0,0.0041152263374485,945.9,18.47341360065765,7.0
40_25,25.7973,51.59497,Resto,1.0,0.0,0.0042016806722689,958.2,0.4239903263447405,
35_56,28.59009,51.08942,Resto,1.0,0.0,0.003610108303249,45.0,1.6779314760658093,
50_12,24.62613,52.60608,Resto,1.0,0.0,0.0058823529411764,38.0,28.0735136137438,13.0
29_40,27.14865,50.48276,Resto,1.0,0.0,0.0042553191489361,632.7333333333333,60.55040473730583,54.0
38_50,28.04955,51.39275,Resto,1.0,0.0,0.0047846889952153,0.9666666666666667,4.266629589269058,
32_29,26.15766,50.78609,Resto,1.0,0.0,0.0071428571428571,4145.4,12.130791296983436,18.0
24_74,30.21171,49.97721,Resto,1.0,0.0,0.006060606060606,0.3,0.7441475528105533,
40_16,24.98649,51.59497,Resto,1.0,0.0,0.0072992700729927,12752.9,0.0363193063135009,
45_46,27.68919,52.10053,Resto,1.0,0.0,0.0070422535211267,44.266666666666666,7.902586399613622,57.0
25_35,26.6982,50.07832,Resto,1.0,0.0,0.0059171597633136,328.0,0.8285804358532063,
37_33,26.51802,51.29164,Resto,1.0,0.0,0.0071428571428571,432.1,40.00464961397297,17.0
27_30,26.24775,50.28054,Resto,1.0,0.0,0.00418410041841,900.9,6.464652433369541,4.0
27_31,26.33784,50.28054,Resto,1.0,0.0,0.0048309178743961,997.1333333333333,6.575948336326987,4.0
45_47,27.77928,52.10053,Resto,1.0,0.0,0.0056179775280898,128.16666666666666,0.5550750080552478,1.0
27_32,26.42793,50.28054,Resto,1.0,0.0,0.0048309178743961,1870.5,9.231681084803482,3.0
33_59,28.86036,50.8872,Resto,1.0,0.0,0.0041322314049586,1.2333333333333334,2.44392165609757,
25_68,29.67117,50.07832,Resto,1.0,0.0,0.0073529411764705,39.266666666666666,25.008544057175857,23.0
9_57,28.68018,48.46055,Resto,1.0,0.0,0.0048780487804878,461.9,7.297141059105722,12.0
86_39,27.05856,56.24606,Resto,1.0,0.0,0.0056818181818181,10690.266666666666,6.7632041006808965,16.0
35_36,26.78829,51.08942,Resto,1.0,0.0,0.0071428571428571,329.03333333333336,71.60638336026524,19.0
78_35,26.6982,55.43717,Resto,1.0,0.0,0.0070921985815602,26.8,1.552294051936009,6.0
75_35,26.6982,55.13384,Resto,1.0,0.0,0.0070921985815602,0.0,1.436604678053701,
73_17,25.07658,54.93162,Resto,1.0,0.0,0.0070921985815602,5227.2,13.350767882138928,11.0
72_33,26.51802,54.83051,Resto,1.0,0.0,0.0070921985815602,290.8666666666667,0.2106002208351843,2.0
71_15,24.8964,54.7294,Resto,1.0,0.0,0.0070921985815602,203.56666666666666,7.859264190486598,7.0
17_43,27.41892,49.26943,Resto,1.0,0.0,0.0049261083743842,2714.766666666667,0.7904862788532158,1.0
80_35,26.6982,55.63939,Resto,1.0,0.0,0.0047393364928909,3.8,2.9386428211426203,
35_35,26.6982,51.08942,Resto,1.0,0.0,0.0071428571428571,154.7,61.99806762911399,19.0
40_14,24.80631,51.59497,Resto,1.0,0.0,0.0072992700729927,96.03333333333333,10.115105689421624,8.0
6_63,29.22072,48.15722,Resto,1.0,0.0,0.005813953488372,711.9,4.979944780272018,23.0
35_30,26.24775,51.08942,Resto,1.0,0.0,0.0071428571428571,89.93333333333334,14.844474395917294,7.0
69_14,24.80631,54.52718,Resto,1.0,0.0,0.0070921985815602,2600.233333333333,13.372422048033927,10.0
58_23,25.61712,53.41496,Resto,1.0,0.0,0.0073529411764705,221.76666666666668,87.37081551166283,27.0
88_40,27.14865,56.44828,Resto,1.0,0.0,0.0047393364928909,1021.1333333333333,3.059189418144233,2.0
32_62,29.13063,50.78609,Resto,1.0,0.0,0.0048309178743961,9.566666666666666,1.3299734769547171,
57_36,26.78829,53.31385,Resto,1.0,0.0,0.0074074074074074,1081.3,0.964184570890915,12.0
57_12,24.62613,53.31385,Resto,1.0,0.0,0.0072992700729927,848.2,25.858286268719528,4.0
58_38,26.96847,53.41496,Resto,1.0,0.0,0.0048780487804878,16.3,2.210713447492365,42.0
25_43,27.41892,50.07832,Resto,1.0,0.0,0.0074626865671641,899.6,40.36308592478746,53.0
60_9,24.35586,53.61718,Resto,1.0,0.0,0.0058823529411764,15.5,17.48638734002758,14.0
18_67,29.58108,49.37054,Resto,0.9830508474576272,0.0169491525423728,0.0210970464135021,85.43333333333334,51.73153802270068,18.0
35_54,28.40991,51.08942,Resto,0.9562289562289564,0.0033670033670033,0.0064516129032258,27.333333333333332,4.397761892606511,48.0
25_69,29.76126,50.07832,Resto,0.9324324324324323,0.0067567567567567,0.0126582278481012,30.5,18.840037581504475,23.0
26_35,26.6982,50.17943,Resto,0.9189189189189187,0.0045045045045045,0.0083333333333333,6592.333333333333,4.0439236256917255,21.0
28_35,26.6982,50.38165,Resto,0.9189189189189187,0.0045045045045045,0.0083333333333333,2063.0,22.63588150252296,17.0
30_36,26.78829,50.58387,Resto,0.9189189189189187,0.0045045045045045,0.0083333333333333,1195.8,44.7020483897781,21.0
78_30,26.24775,55.43717,Resto,0.912280701754386,0.0175438596491228,0.0227272727272727,207.43333333333334,35.293310006161846,72.0
43_30,26.24775,51.89831,Resto,0.9111111111111112,0.0044444444444444,0.0081632653061224,761.6333333333333,50.26954250000494,23.0
16_49,27.95946,49.16832,Resto,0.9107142857142864,0.0535714285714285,0.0579710144927536,276.96666666666664,31.88470011049994,16.0
65_28,26.06757,54.12274,Resto,0.8991825613079021,0.0163487738419618,0.0192307692307692,78.7,42.35418831920472,81.0
61_22,25.52703,53.71829,Resto,0.8744186046511628,0.0046511627906976,0.0082644628099173,202.76666666666668,58.33709864051114,38.0
46_19,25.25676,52.20164,Resto,0.8689655172413793,0.0068965517241379,0.0097087378640776,161.23333333333332,59.458223886707486,9.0
24_69,29.76126,49.97721,Resto,0.8513513513513513,0.0067567567567567,0.0117647058823529,11.8,25.410575079706824,20.0
26_70,29.85135,50.17943,Resto,0.8513513513513513,0.0067567567567567,0.0117647058823529,0.16666666666666666,5.147368537368151,3.0
42_18,25.16667,51.7972,Resto,0.8399999999999999,0.0088888888888888,0.0123456790123456,331.23333333333335,18.334969984577764,9.0
33_37,26.87838,50.8872,Resto,0.8389261744966443,0.0067114093959731,0.0115606936416184,917.7,70.51634250657177,40.0
74_26,25.88739,55.03273,Resto,0.8355263157894737,0.006578947368421,0.0112994350282485,567.7333333333333,0.3062992496161,
74_22,25.52703,55.03273,Resto,0.7960526315789469,0.0723684210526315,0.0780141843971631,2965.5333333333333,36.29710096683892,23.0
29_37,26.87838,50.48276,Resto,0.7927927927927936,0.0495495495495495,0.0533980582524271,10126.966666666667,40.20194808095027,29.0
54_27,25.97748,53.01052,Resto,0.7854545454545452,0.0109090909090909,0.0147783251231527,222.03333333333333,93.64784576479144,46.0
31_56,28.59009,50.68498,Resto,0.7837837837837838,0.009009009009009,0.0121951219512195,167.6,32.814002748997765,41.0
32_54,28.40991,50.78609,Resto,0.7702702702702702,0.0135135135135135,0.0167364016736401,171.23333333333332,32.03445264859157,45.0
57_11,24.53604,53.31385,Resto,0.7681159420289856,0.0072463768115942,0.0117647058823529,157.43333333333334,17.186935178396126,6.0
21_40,27.14865,49.67388,Resto,0.7633928571428572,0.0044642857142857,0.0072202166064981,27439.666666666668,10.232178718646798,11.0
28_58,28.77027,50.38165,Resto,0.7601809954751131,0.0135746606334841,0.0181818181818181,88.93333333333334,45.23433039942572,43.0
32_42,27.32883,50.78609,Resto,0.7567567567567566,0.0135135135135135,0.0166666666666666,158.16666666666666,90.52598492691348,62.0
12_67,29.58108,48.76388,Resto,0.7449664429530181,0.0738255033557047,0.0761904761904762,15852.3,40.57905277858724,14.0
44_23,25.61712,51.99942,Resto,0.7438016528925617,0.0137741046831955,0.0161812297734627,200.5,42.54217290198282,18.0
39_31,26.33784,51.49386,Resto,0.733333333333333,0.0133333333333333,0.0163265306122449,223.66666666666666,29.11692860262092,23.0
41_30,26.24775,51.69608,Resto,0.733333333333333,0.0133333333333333,0.0163265306122449,477.46666666666664,38.27946367205421,27.0
81_27,25.97748,55.7405,Resto,0.7312775330396448,0.0704845814977973,0.073469387755102,1415.0,27.29897928524332,43.0
51_39,27.05856,52.70719,Resto,0.7247386759581893,0.0383275261324041,0.0413223140495867,62.93333333333333,22.33941398303656,63.0
66_25,25.7973,54.22385,Resto,0.7053824362606242,0.0396600566572237,0.0419354838709677,350.26666666666665,31.325706415699067,65.0
32_50,28.04955,50.78609,Resto,0.6891891891891895,0.0405405405405405,0.0439024390243902,227.0,48.77485153219341,61.0
30_51,28.13964,50.58387,Resto,0.6891891891891895,0.0405405405405405,0.0439024390243902,156.86666666666667,62.17899111330285,58.0
31_50,28.04955,50.68498,Resto,0.6891891891891895,0.0405405405405405,0.0439024390243902,172.2,58.52117355696958,59.0
32_36,26.78829,50.78609,Resto,0.6778523489932886,0.0134228187919463,0.0173410404624277,1498.3,57.81407417248607,17.0
44_19,25.25676,51.99942,Resto,0.6724137931034484,0.0172413793103448,0.0194174757281553,336.1,39.10461991423108,8.0
83_29,26.15766,55.94272,Resto,0.668874172185431,0.0298013245033112,0.032520325203252,1209.6666666666667,15.914692775324552,68.0
43_38,26.96847,51.89831,Resto,0.6607142857142856,0.0178571428571428,0.0205761316872428,130.2,81.28373437192924,57.0
11_58,28.77027,48.66277,Resto,0.6515837104072393,0.0407239819004524,0.0439024390243902,146.06666666666666,26.67442753163607,21.0
78_32,26.42793,55.43717,Resto,0.651315789473685,0.0592105263157894,0.0638297872340425,149.9,16.500570460547106,6.0
60_31,26.33784,53.61718,Resto,0.6511627906976738,0.0651162790697674,0.0682926829268292,46.6,35.5345365233066,85.0
61_26,25.88739,53.71829,Resto,0.6462093862815887,0.0433212996389891,0.0460251046025104,186.26666666666668,71.17505920710644,69.0
26_64,29.31081,50.17943,Resto,0.6107382550335565,0.046979865771812,0.0514705882352941,56.266666666666666,11.160870130502117,37.0
46_36,26.78829,52.20164,Resto,0.6074766355140189,0.014018691588785,0.0165289256198347,425.43333333333334,74.23000753502002,60.0
78_24,25.70721,55.43717,Resto,0.5964912280701755,0.0307017543859649,0.034090909090909,849.5,18.266122724555217,33.0
26_52,28.22973,50.17943,Resto,0.5945945945945943,0.0202702702702702,0.0238095238095238,119.16666666666667,94.97296527733216,57.0
68_26,25.88739,54.42607,Resto,0.5753424657534252,0.0273972602739726,0.029520295202952,222.6,8.882471496872443,52.0
44_32,26.42793,51.99942,Resto,0.568888888888889,0.0355555555555555,0.0382775119617224,2611.3,71.94266529153371,42.0
31_39,27.05856,50.68498,Resto,0.5675675675675675,0.018018018018018,0.0203252032520325,599.2666666666667,68.45552993336867,29.0
27_43,27.41892,50.28054,Resto,0.5675675675675675,0.0101351351351351,0.0125,660.8,59.93576702209017,53.0
15_61,29.04054,49.06721,Resto,0.5633484162895925,0.0248868778280542,0.0265486725663716,92.63333333333334,74.06263576994567,31.0
88_15,24.8964,56.44828,Resto,0.5424164524421595,0.0205655526992287,0.0222929936305732,1.5666666666666667,3.857242588532481,34.0
30_53,28.31982,50.58387,Resto,0.5405405405405403,0.027027027027027,0.0292887029288702,122.3,54.25915221304616,56.0
28_55,28.5,50.38165,Resto,0.5270270270270263,0.0405405405405405,0.0444444444444444,127.26666666666667,61.01747558947152,48.0
60_22,25.52703,53.61718,Resto,0.5251798561151078,0.014388489208633,0.0174418604651162,26.3,67.0155882211238,32.0
19_67,29.58108,49.47165,Resto,0.5181818181818183,0.009090909090909,0.0122699386503067,130.83333333333334,49.42744283708181,19.0
75_26,25.88739,55.13384,Resto,0.5065789473684212,0.0197368421052631,0.0225988700564971,236.06666666666666,8.355067000748383,54.0
37_49,27.95946,51.29164,Resto,0.4977777777777783,0.0311111111111111,0.0334928229665071,23.466666666666665,9.206652633096748,4.0
82_32,26.42793,55.84161,Resto,0.4933920704845818,0.0308370044052863,0.0331753554502369,704.1666666666666,20.68785861719313,55.0
30_23,25.61712,50.58387,Resto,0.4864864864864864,0.009009009009009,0.0119047619047619,38.0,15.695867049538402,11.0
16_59,28.86036,49.16832,Resto,0.4663677130044839,0.0313901345291479,0.0333333333333333,273.43333333333334,77.31987089853943,31.0
34_42,27.32883,50.98831,Resto,0.4484304932735425,0.0089686098654708,0.0115606936416184,191.3,78.47331404946615,65.0
30_25,25.7973,50.58387,Resto,0.4464285714285716,0.0089285714285714,0.0114942528735632,873.5,1.143264096144601,1.0
81_33,26.51802,55.7405,Resto,0.4229074889867839,0.026431718061674,0.0284360189573459,161.03333333333333,16.007608200512973,34.0
17_70,29.85135,49.26943,Resto,0.4189189189189193,0.0709459459459459,0.072463768115942,25.366666666666667,31.90910815732538,18.0
39_37,26.87838,51.49386,Resto,0.40625,0.03125,0.0329218106995884,135.96666666666667,83.46603938752544,67.0
15_66,29.49099,49.06721,Resto,0.4054054054054052,0.0202702702702702,0.0217391304347826,101.46666666666667,62.34591981068333,18.0
28_60,28.95045,50.38165,Resto,0.4054054054054052,0.0337837837837837,0.0367647058823529,112.26666666666667,29.288573777967244,43.0
19_70,29.85135,49.47165,Resto,0.4054054054054052,0.0337837837837837,0.0367647058823529,12.566666666666666,20.02042720271252,13.0
21_60,28.95045,49.67388,Resto,0.4054054054054052,0.0337837837837837,0.0367647058823529,235.8,68.61526944456897,39.0
66_21,25.43694,54.22385,Resto,0.4020618556701034,0.0309278350515463,0.0323741007194244,264.93333333333334,20.824559399040893,34.0
44_35,26.6982,51.99942,Resto,0.4017857142857144,0.0267857142857142,0.0287081339712918,3092.4666666666667,92.68762278684316,64.0
42_45,27.5991,51.7972,Resto,0.4017857142857144,0.0267857142857142,0.0287081339712918,145.1,26.04038888568311,15.0
88_35,26.6982,56.44828,Resto,0.3982300884955752,0.0265486725663716,0.0284360189573459,101.5,17.010605488721048,70.0
42_8,24.26577,51.7972,Resto,0.3944636678200692,0.0069204152249134,0.0086206896551724,33.1,1.8524694658423928,6.0
46_28,26.06757,52.20164,Resto,0.3927272727272726,0.0109090909090909,0.0125523012552301,509.8,66.02374384984115,44.0
14_52,28.22973,48.9661,Resto,0.384615384615385,0.0226244343891402,0.0245098039215686,1466.5666666666666,30.24101598889057,10.0
29_52,28.22973,50.48276,Resto,0.3828828828828827,0.0225225225225225,0.024390243902439,236.16666666666666,67.28890119413153,58.0
30_46,27.68919,50.58387,Resto,0.3828828828828827,0.0225225225225225,0.024390243902439,131.3,84.35915588881518,58.0
29_43,27.41892,50.48276,Resto,0.3783783783783783,0.0067567567567567,0.0083333333333333,249.56666666666666,79.76977125588208,52.0
28_51,28.13964,50.38165,Resto,0.378378378378378,0.027027027027027,0.0298507462686567,179.5,80.33225957451036,57.0
27_49,27.95946,50.28054,Resto,0.378378378378378,0.027027027027027,0.0298507462686567,92.83333333333333,92.52924141807688,55.0
61_11,24.53604,53.71829,Resto,0.3773584905660379,0.0094339622641509,0.0116279069767441,1246.1333333333334,31.796293788229388,10.0
89_25,25.7973,56.54939,Resto,0.3761061946902657,0.0221238938053097,0.0239234449760765,4.666666666666667,18.050992882363087,86.0
45_39,27.05856,52.10053,Resto,0.3758389261744961,0.046979865771812,0.0496453900709219,93.03333333333333,59.050258452812535,57.0
61_31,26.33784,53.71829,Resto,0.3720930232558137,0.0372093023255813,0.0390243902439024,355.6333333333333,27.71439141179336,87.0
64_30,26.24775,54.02163,Resto,0.3720930232558137,0.0372093023255813,0.0390243902439024,317.06666666666666,26.72777118747116,86.0
67_32,26.42793,54.32496,Resto,0.3686635944700462,0.0368663594470046,0.038647342995169,433.1666666666667,20.47934554249068,46.0
43_18,25.16667,51.89831,Resto,0.3633217993079585,0.0242214532871972,0.0255474452554744,239.9,28.55620742290412,9.0
84_33,26.51802,56.04383,Resto,0.3524229074889868,0.0220264317180616,0.0236966824644549,847.5666666666667,19.31358464695005,67.0
31_59,28.86036,50.68498,Resto,0.3468468468468471,0.0315315315315315,0.0331753554502369,377.06666666666666,13.922209211592584,26.0
77_25,25.7973,55.33606,Resto,0.3421052631578947,0.0263157894736842,0.0282485875706214,859.7666666666667,29.21033537506973,41.0
50_38,26.96847,52.60608,Resto,0.338028169014084,0.056338028169014,0.0579710144927536,57.63333333333333,36.46724555281617,72.0
16_69,29.76126,49.16832,Resto,0.3378378378378377,0.0168918918918918,0.0181159420289855,867.7666666666667,39.854167870488666,14.0
86_33,26.51802,56.24606,Resto,0.331858407079646,0.0221238938053097,0.0236966824644549,741.6666666666666,18.752190684368497,90.0
45_9,24.35586,52.10053,Resto,0.3259668508287294,0.005524861878453,0.0066006600660066,0.4,13.861748917811836,6.0
61_8,24.26577,53.71829,Resto,0.3168316831683169,0.0099009900990099,0.0117647058823529,328.2,3.9275629658364495,2.0
39_40,27.14865,51.49386,Resto,0.3125,0.03125,0.0327102803738317,244.1,78.04491873122063,73.0
47_18,25.16667,52.30275,Resto,0.3114186851211071,0.0207612456747404,0.0218978102189781,88.6,69.42961514062368,7.0
8_61,29.04054,48.35944,Resto,0.3040540540540535,0.0337837837837837,0.0359712230215827,2246.0,18.12410832588676,23.0
34_47,27.77928,50.98831,Resto,0.2953020134228188,0.0268456375838926,0.0289855072463768,292.5,44.07505383728003,66.0
66_30,26.24775,54.22385,Resto,0.2916666666666669,0.0324074074074074,0.0338164251207729,405.3,26.838935583032907,79.0
74_28,26.06757,55.03273,Resto,0.2894736842105265,0.0263157894736842,0.0283687943262411,951.5,19.384820037436427,75.0
30_57,28.68018,50.58387,Resto,0.2882882882882884,0.018018018018018,0.0194174757281553,131.03333333333333,33.19549185073274,44.0
31_37,26.87838,50.68498,Resto,0.2882882882882884,0.018018018018018,0.0194174757281553,865.5,57.74267804003095,24.0
59_22,25.52703,53.51607,Resto,0.2877697841726618,0.0215827338129496,0.0232558139534883,139.76666666666668,76.06952194316213,30.0
89_15,24.8964,56.54939,Resto,0.2857142857142858,0.0124223602484472,0.0144927536231884,3.066666666666667,13.065920136295418,62.0
22_50,28.04955,49.77499,Resto,0.2837837837837837,0.0202702702702702,0.0223880597014925,3749.0333333333333,77.34232743342838,34.0
22_43,27.41892,49.77499,Resto,0.28125,0.0133928571428571,0.0147783251231527,1087.1666666666667,14.1732062266294,30.0
20_44,27.50901,49.57276,Resto,0.28125,0.0133928571428571,0.0147783251231527,811.7,16.47923204622272,6.0
62_31,26.33784,53.8194,Resto,0.2790697674418609,0.027906976744186,0.0292682926829268,389.4,21.37995442031817,89.0
74_25,25.7973,55.03273,Resto,0.2763157894736845,0.0131578947368421,0.0144927536231884,257.06666666666666,6.353356447500079,49.0
22_56,28.59009,49.77499,Resto,0.2669683257918551,0.0226244343891402,0.0242424242424242,157.1,86.90762811259154,47.0
25_37,26.87838,50.07832,Resto,0.2635135135135131,0.0202702702702702,0.0222222222222222,5708.133333333333,10.249202257399606,21.0
47_17,25.07658,52.30275,Resto,0.2595155709342558,0.0173010380622837,0.0182481751824817,32.5,59.63850472747796,14.0
37_41,27.23874,51.29164,Resto,0.25,0.0241935483870967,0.025089605734767,214.56666666666666,73.85276893615872,76.0
47_25,25.7973,52.30275,Resto,0.2439024390243904,0.024390243902439,0.0254237288135593,260.8,71.2663885751868,37.0
25_58,28.77027,50.07832,Resto,0.2432432432432429,0.0202702702702702,0.0220588235294117,124.63333333333334,54.011586433646656,47.0
18_60,28.95045,49.37054,Resto,0.2421524663677128,0.0134529147982062,0.0146341463414634,155.7,96.13607404014736,38.0
35_43,27.41892,51.08942,Resto,0.2399999999999997,0.02,0.0217391304347826,107.4,64.78487812092636,68.0
41_25,25.7973,51.69608,Resto,0.2390572390572396,0.0269360269360269,0.0278884462151394,4148.233333333334,10.494229904901326,9.0
78_31,26.33784,55.43717,Resto,0.2352941176470588,0.0196078431372549,0.0212765957446808,332.9,25.959051465865468,58.0
45_45,27.5991,52.10053,Resto,0.2348993288590604,0.0335570469798657,0.0352112676056338,4.733333333333333,15.249227648674935,60.0
34_51,28.13964,50.98831,Resto,0.2297297297297293,0.0135135135135135,0.0146341463414634,233.0,27.36029198363982,48.0
29_41,27.23874,50.48276,Resto,0.2297297297297293,0.0135135135135135,0.0146341463414634,210.93333333333334,67.13068461772457,62.0
77_30,26.24775,55.33606,Resto,0.2280701754385965,0.0043859649122807,0.0056818181818181,69.6,32.99647413046694,18.0
