CeldaID,Longitud,Latitud,DistanciaCostaKm,DistanciaRutaKm,ProfundidadM,FranjaProfundidad,EsMar,AguasSomeras
7_68,48.25833,29.67117,5.086811316211533,50.41935817450998,,,False,False
7_69,48.25833,29.76126,8.759768860750496,60.48915498100118,,,False,False
7_70,48.25833,29.85135,2.9664449677610527,70.55924839010537,,,False,False
7_71,48.25833,29.94144,2.828581814465964,80.629517570586,5.0,5-10 m,True,True
7_72,48.25833,30.03153,3.218915117869636,90.6998952889873,,,False,False
7_73,48.25833,30.12162,11.86196502428609,100.77034113023252,,,False,False
7_74,48.25833,30.21171,21.34069573791571,110.84082931546808,,,False,False
7_75,48.25833,30.3018,30.880418466672463,120.91134260741237,,,False,False
7_76,48.25833,30.39189,40.62082292680645,130.9818690270927,,,False,False
7_77,48.25833,30.48198,50.491128535806816,141.0523999770299,,,False,False
8_0,48.35944,23.54505,279.2438707676731,396.9048179845023,,,False,False
8_1,48.35944,23.63514,274.4616055680495,388.0282529810642,,,False,False
8_2,48.35944,23.72523,269.4634641780458,379.2102707579783,,,False,False
8_3,48.35944,23.81532,263.9988927641468,370.4550544591268,,,False,False
8_4,48.35944,23.90541,258.8090194252304,361.76716089485865,,,False,False
8_5,48.35944,23.9955,253.91068848501143,353.15155844419473,,,False,False
8_6,48.35944,24.08559,249.32108349969707,344.61366884032856,,,False,False
8_7,48.35944,24.17568,245.057550587395,336.1594131337257,,,False,False
8_8,48.35944,24.26577,241.13738552051143,327.7952621019814,,,False,False
8_9,48.35944,24.35586,235.7275563248572,319.5282913272412,,,False,False
8_10,48.35944,24.44595,229.4114499509988,311.36624108151835,,,False,False
8_11,48.35944,24.53604,223.3691325431272,303.3175810363903,,,False,False
8_12,48.35944,24.62613,217.62340962390564,295.3915796320041,,,False,False
8_13,48.35944,24.71622,212.19837435550772,287.59837768344704,,,False,False
8_14,48.35944,24.80631,207.11922636684565,279.9490654492641,,,False,False
8_15,48.35944,24.8964,202.41200441048764,272.45576191269936,,,False,False
8_16,48.35944,24.98649,198.0481002941657,264.2633620541743,,,False,False
8_17,48.35944,25.07658,194.08299809066307,255.5402227788848,,,False,False
8_18,48.35944,25.16667,189.50747578744424,246.91847716176,,,False,False
8_19,48.35944,25.25676,184.7155305327722,238.40912469419712,,,False,False
8_20,48.35944,25.34685,180.3570424432095,230.0246379454136,,,False,False
8_21,48.35944,25.43694,176.46413082105397,221.77917803236448,,,False,False
8_22,48.35944,25.52703,173.0682143031908,213.6888378868425,,,False,False
8_23,48.35944,25.61712,170.19904292962784,205.7719135253745,,,False,False
8_24,48.35944,25.70721,167.8836237990775,198.04920126122764,,,False,False
8_25,48.35944,25.7973,166.1451082808635,190.54431514695608,,,False,False
8_26,48.35944,25.88739,165.00173098129582,183.28401335788948,,,False,False
8_27,48.35944,25.97748,163.92246283261036,176.2985141025628,,,False,False
8_28,48.35944,26.06757,158.01417281501006,169.62177039293474,,,False,False
8_29,48.35944,26.15766,150.4394097798805,163.29165833060537,,,False,False
8_30,48.35944,26.24775,143.17092748430306,157.35001591733402,,,False,False
8_31,48.35944,26.33784,136.25774644515184,151.84245069625482,,,False,False
8_32,48.35944,26.42793,129.75666550369257,146.81781907393724,,,False,False
8_33,48.35944,26.51802,123.29084660926506,142.32727544304674,,,False,False
8_34,48.35944,26.60811,117.2579101180772,138.39221630325892,,,False,False
8_35,48.35944,26.6982,111.40780394387065,134.9836734601967,,,False,False
8_36,48.35944,26.78829,102.69335946600386,132.2536167165729,,,False,False
8_37,48.35944,26.87838,94.24816090396604,130.24471552836374,,,False,False
8_38,48.35944,26.96847,86.01840245390414,128.9906653350898,,,False,False
8_39,48.35944,27.05856,77.78434645735098,128.51356295265683,,,False,False
8_40,48.35944,27.14865,70.03021460540064,128.63867201686674,,,False,False
8_41,48.35944,27.23874,62.9336458947293,129.5055582057728,,,False,False
8_42,48.35944,27.32883,56.74188963290751,130.95851537771392,,,False,False
8_43,48.35944,27.41892,51.78054372171785,124.73110910684088,,,False,False
8_44,48.35944,27.50901,47.71920360278431,115.07186430042886,,,False,False
8_45,48.35944,27.5991,43.76916020281861,105.48867540679328,,,False,False
8_46,48.35944,27.68919,41.83894166116019,96.00431572647469,,,False,False
8_47,48.35944,27.77928,41.6244516141785,86.56952600227255,,,False,False
8_48,48.35944,27.86937,35.11451211537698,77.17092492560874,,,False,False
8_49,48.35944,27.95946,30.56746073679752,67.96379601269275,,,False,False
8_50,48.35944,28.04955,25.942956299517625,59.03778042116105,,,False,False
8_51,48.35944,28.13964,23.926929711611923,50.542026365580654,,,False,False
8_52,48.35944,28.22973,18.917881797746546,42.73391185727928,,,False,False
8_53,48.35944,28.31982,13.166626982193131,36.06287293011214,,,False,False
8_54,48.35944,28.40991,11.099424392895934,31.2654132906159,,,False,False
8_55,48.35944,28.5,8.369063980356124,29.277498170345694,,,False,False
8_56,48.35944,28.59009,3.423113872889634,30.650728687122964,,,False,False
8_57,48.35944,28.68018,0.5527427008513704,29.41701287138333,1.0,0-5 m,True,True
8_58,48.35944,28.77027,2.230634073450915,19.64492092350056,4.0,0-5 m,True,True
8_59,48.35944,28.86036,7.843096827589279,10.451396661332048,15.0,10-20 m,True,False
8_60,48.35944,28.95045,10.052039921809458,3.7460068343893007,12.0,10-20 m,True,False
8_61,48.35944,29.04054,18.12410832588676,0.7845080980042418,23.0,20-40 m,True,False
8_62,48.35944,29.13063,21.47133166741975,1.7974985819050604,25.0,20-40 m,True,False
8_63,48.35944,29.22072,19.00546339533044,4.275165777218364,10.0,10-20 m,True,False
8_64,48.35944,29.31081,9.318068262769568,13.532024850573608,4.0,0-5 m,True,True
8_65,48.35944,29.4009,0.1378325857150147,22.789685335152257,3.0,0-5 m,True,True
8_66,48.35944,29.49099,3.6916086525838474,32.11206124038685,4.0,0-5 m,True,True
8_67,48.35944,29.58108,9.006622209530118,41.738124922440825,2.0,0-5 m,True,True
8_68,48.35944,29.67117,2.6290002984409857,51.53409597504728,1.0,0-5 m,True,True
8_69,48.35944,29.76126,0.2495438327873829,61.41871908785255,,,False,False
8_70,48.35944,29.85135,5.093969079448378,71.3551520902835,7.0,5-10 m,True,True
8_71,48.35944,29.94144,1.3482796822829706,81.32439794939984,2.0,0-5 m,True,True
8_72,48.35944,30.03153,7.687317158085188,91.31570285056858,,,False,False
8_73,48.35944,30.12162,16.391733955511036,101.32253447031589,,,False,False
8_74,48.35944,30.21171,25.489930145259954,111.34070015116964,2.0,0-5 m,True,True
8_75,48.35944,30.3018,34.26007106928494,121.36738741337754,,,False,False
8_76,48.35944,30.39189,43.58077242592907,131.40064009559185,,,False,False
8_77,48.35944,30.48198,51.01527155259482,141.43905593369823,,,False,False
9_0,48.46055,23.54505,270.200644995871,392.1441187363952,,,False,False
9_1,48.46055,23.63514,265.2630254474013,383.16272799453554,,,False,False
9_2,48.46055,23.72523,260.6190178484876,374.2356436192247,,,False,False
9_3,48.46055,23.81532,255.23512329566464,365.3668462194401,,,False,False
9_4,48.46055,23.90541,249.8709137073836,356.56068510258035,,,False,False
9_5,48.46055,23.9955,244.80151125340475,347.8219176966674,,,False,False
9_6,48.46055,24.08559,240.0455940430756,339.1557533861218,,,False,False
9_7,48.46055,24.17568,235.62214518188307,330.5679021839941,,,False,False
9_8,48.46055,24.26577,231.550219183938,322.0646286643586,,,False,False
9_9,48.46055,24.35586,227.8486628701535,313.6528115596973,,,False,False
9_10,48.46055,24.44595,221.33480327237632,305.3400093803119,,,False,False
9_11,48.46055,24.53604,215.07323719833724,297.1345323237522,,,False,False
9_12,48.46055,24.62613,209.1073545735292,289.0455205956895,,,False,False
9_13,48.46055,24.71622,203.46316621390497,281.08302903867485,,,False,False
9_14,48.46055,24.80631,198.16816063243616,273.25811763515765,,,False,False
9_15,48.46055,24.8964,193.25104164416408,265.58294698353995,,,False,False
9_16,48.46055,24.98649,188.72481203678987,258.07087720220875,,,False,False
9_17,48.46055,25.07658,184.56770369396105,250.4662399524072,,,False,False
9_18,48.46055,25.16667,180.64954695211063,241.66946660691505,,,False,False
9_19,48.46055,25.25676,175.62418042504854,232.9745315375808,,,False,False
9_20,48.46055,25.34685,171.042396959363,224.39327253526372,,,False,False
9_21,48.46055,25.43694,166.94072260960448,215.93924135900008,,,False,False
9_22,48.46055,25.52703,163.35532526229488,207.6279787499712,,,False,False
9_23,48.46055,25.61712,160.32084531910493,199.4773299580401,,,False,False
9_24,48.46055,25.70721,157.86905307827766,191.5078023860821,,,False,False
9_25,48.46055,25.7973,156.02741844596824,183.74296385295415,,,False,False
9_26,48.46055,25.88739,154.8177159833151,176.20987461411855,,,False,False
9_27,48.46055,25.97748,153.78220582237944,168.93953762903865,,,False,False
9_28,48.46055,26.06757,151.651888918846,161.96733838809217,,,False,False
9_29,48.46055,26.15766,143.74933975576232,155.33342667364474,,,False,False
9_30,48.46055,26.24775,136.1314491668572,149.08296722528357,,,False,False
9_31,48.46055,26.33784,128.8487142481316,143.26615527384217,,,False,False
9_32,48.46055,26.42793,121.96118742193391,137.937860434744,,,False,False
9_33,48.46055,26.51802,115.52924084332616,133.15673808611038,,,False,False
9_34,48.46055,26.60811,109.076006043684,128.98364781537495,,,False,False
9_35,48.46055,26.6982,103.20119032900811,125.35659470233443,,,False,False
9_36,48.46055,26.78829,97.426376727746,122.42086633316514,,,False,False
9_37,48.46055,26.87838,88.87917979138413,120.25665820512512,,,False,False
9_38,48.46055,26.96847,80.24938828935028,118.9061027355769,,,False,False
9_39,48.46055,27.05856,71.9926345828872,118.3970448306969,,,False,False
9_40,48.46055,27.14865,63.67943158532303,118.542854559633,,,False,False
9_41,48.46055,27.23874,55.78867560375346,119.46777178220428,,,False,False
9_42,48.46055,27.32883,48.7055132714286,121.04942674179442,,,False,False
9_43,48.46055,27.41892,42.83247906680639,122.37577759100112,,,False,False
9_44,48.46055,27.50901,38.724129408333226,112.5188113900039,,,False,False
9_45,48.46055,27.5991,34.277686903827004,102.70216633894172,,,False,False
9_46,48.46055,27.68919,31.825240541533823,92.93861565155952,,,False,False
9_47,48.46055,27.77928,32.3268511060881,83.24683782004716,,,False,False
9_48,48.46055,27.86937,27.40324317617809,73.65516484257301,,,False,False
9_49,48.46055,27.95946,21.31891765415621,64.20846770450291,,,False,False
9_50,48.46055,28.04955,16.81174591568699,54.75652273035647,,,False,False
9_51,48.46055,28.13964,13.92343359343067,45.47439544701683,,,False,False
9_52,48.46055,28.22973,10.636194032765356,36.60842986102039,,,False,False
9_53,48.46055,28.31982,5.96783882591477,28.54899916470885,,,False,False
9_54,48.46055,28.40991,1.8427965687113168,22.192889959161175,,,False,False
9_55,48.46055,28.5,1.4395900818283642,19.303192345957225,,,False,False
9_56,48.46055,28.59009,5.712541649079464,21.338018096389483,9.0,5-10 m,True,True
9_57,48.46055,28.68018,7.297141059105722,26.18888472535481,12.0,10-20 m,True,False
9_58,48.46055,28.77027,7.247936495249647,19.22708694618468,18.0,10-20 m,True,False
9_59,48.46055,28.86036,14.63989754768822,9.646784602646116,25.0,20-40 m,True,False
9_60,48.46055,28.95045,18.87382097671625,1.70182595956882,23.0,20-40 m,True,False
9_61,48.46055,29.04054,24.15345872514844,0.1567734221205753,25.0,20-40 m,True,False
9_62,48.46055,29.13063,29.36495527452069,0.1721129613155902,18.0,10-20 m,True,False
9_63,48.46055,29.22072,19.63806483937264,8.61892927697626,9.0,5-10 m,True,True
9_64,48.46055,29.31081,10.56959069352181,17.43144898029492,6.0,5-10 m,True,True
9_65,48.46055,29.4009,5.988664373520868,26.6837129041132,6.0,5-10 m,True,True
9_66,48.46055,29.49099,10.039700040647489,35.936806740013374,8.0,5-10 m,True,True
9_67,48.46055,29.58108,16.510332792813177,45.19069493152552,5.0,5-10 m,True,True
9_68,48.46055,29.67117,11.372701146419235,54.45217929549789,4.0,0-5 m,True,True
9_69,48.46055,29.76126,9.877752164709426,63.88294604612483,3.0,0-5 m,True,True
9_70,48.46055,29.85135,9.207425854708385,73.48322002535494,5.0,5-10 m,True,True
9_71,48.46055,29.94144,0.8086910894776148,83.19433356174328,,,False,False
9_72,48.46055,30.03153,10.167754476978711,92.98155804891944,,,False,False
9_73,48.46055,30.12162,18.529539420892142,102.82315606698508,27.0,20-40 m,True,False
9_74,48.46055,30.21171,24.89899250915179,112.70487914361776,,,False,False
9_75,48.46055,30.3018,32.7488376002926,122.61702162270907,,,False,False
9_76,48.46055,30.39189,39.254570896397205,132.55275484470457,,,False,False
9_77,48.46055,30.48198,41.7405212770321,142.50714022647932,,,False,False
10_0,48.56166,23.54505,261.24342778870795,387.59926826524446,,,False,False
10_1,48.56166,23.63514,256.1556200353057,378.515344791891,,,False,False
10_2,48.56166,23.72523,251.35106562763931,369.4813596810902,,,False,False
10_3,48.56166,23.81532,246.59589935466,360.5010673890188,,,False,False
10_4,48.56166,23.90541,241.04707886861263,351.5785824609825,,,False,False
10_5,48.56166,23.9955,235.7957102120249,342.7184199940244,,,False,False
10_6,48.56166,24.08559,230.8620925248444,333.9255410020607,,,False,False
10_7,48.56166,24.17568,226.2670118904244,325.20540324086176,,,False,False
10_8,48.56166,24.26577,222.0314880071412,316.5640180822379,,,False,False
10_9,48.56166,24.35586,218.1764623963468,308.0080140448462,,,False,False
10_10,48.56166,24.44595,213.45063986820065,299.54470758420337,,,False,False
10_11,48.56166,24.53604,206.95811377373448,291.18218170425257,,,False,False
10_12,48.56166,24.62613,200.75879895240817,282.929372859957,,,False,False
10_13,48.56166,24.71622,194.88067899022667,274.796166451397,,,False,False
10_14,48.56166,24.80631,189.3536685441464,266.7935009337533,,,False,False
10_15,48.56166,24.8964,184.20937398278733,258.9334801438384,,,False,False
10_16,48.56166,24.98649,179.48070624462804,251.2294928216156,,,False,False
10_17,48.56166,25.07658,175.13906838007816,243.6963374221664,,,False,False
10_18,48.56166,25.16667,171.25036300179,236.3503490981417,,,False,False
10_19,48.56166,25.25676,166.66855822897247,227.8681637312816,,,False,False
10_20,48.56166,25.34685,161.84160823995467,219.09295977451072,,,False,False
10_21,48.56166,25.43694,157.50879931606295,210.43221519012263,,,False,False
10_22,48.56166,25.52703,153.7119227329762,201.90065951815524,,,False,False
10_23,48.56166,25.61712,150.4915476305815,193.51537963448573,,,False,False
10_24,48.56166,25.70721,147.88533995001575,185.29623434785205,,,False,False
10_25,48.56166,25.7973,145.92620919037765,177.26633346193074,,,False,False
10_26,48.56166,25.88739,144.64045048057594,169.45258166098378,,,False,False
10_27,48.56166,25.97748,143.6534817608986,161.88627965631264,,,False,False
10_28,48.56166,26.06757,142.6813453831655,154.6037613291061,,,False,False
10_29,48.56166,26.15766,137.48558597076143,147.64702353926816,,,False,False
10_30,48.56166,26.24775,129.50682276982022,141.06427208828842,,,False,False
10_31,48.56166,26.33784,121.8360755788847,134.91026127328334,,,False,False
10_32,48.56166,26.42793,114.53524541482412,129.24624730209007,,,False,False
10_33,48.56166,26.51802,107.67959932196474,124.13931712083236,,,False,False
10_34,48.56166,26.60811,101.2488177386419,119.66081684797128,,,False,False
10_35,48.56166,26.6982,94.89895176786912,115.8178689746214,,,False,False
10_36,48.56166,26.78829,89.23340338725315,112.64266028707988,,,False,False
10_37,48.56166,26.87838,83.23936430735992,110.29562374366402,,,False,False
10_38,48.56166,26.96847,75.24576741057946,108.83035186664522,,,False,False
10_39,48.56166,27.05856,66.37616011523856,108.28264464181946,,,False,False
10_40,48.56166,27.14865,57.897680104492096,108.4520202868182,,,False,False
10_41,48.56166,27.23874,49.67457040097836,109.44465187325169,,,False,False
10_42,48.56166,27.32883,41.57038376623264,111.17711447112428,,,False,False
10_43,48.56166,27.41892,34.512799825168536,113.77491755398847,,,False,False
10_44,48.56166,27.50901,29.268958062922067,109.41966719660338,,,False,False
10_45,48.56166,27.5991,25.23382137835724,100.8398910360696,,,False,False
10_46,48.56166,27.68919,21.85360399434344,90.8803916076606,,,False,False
10_47,48.56166,27.77928,22.54138623656397,80.94667437209958,,,False,False
10_48,48.56166,27.86937,20.77601339764584,71.04954954448422,,,False,False
10_49,48.56166,27.95946,13.193993910758389,61.20676507624598,,,False,False
10_50,48.56166,28.04955,8.40090200779665,51.44951117547037,,,False,False
10_51,48.56166,28.13964,3.984869070946673,41.83766382133889,,,False,False
10_52,48.56166,28.22973,3.226793925718329,32.46516453620968,,,False,False
10_53,48.56166,28.31982,3.4538634973589946,23.00450462960872,4.0,0-5 m,True,True
10_54,48.56166,28.40991,2.59755682656392,14.38740690346298,6.0,5-10 m,True,True
10_55,48.56166,28.5,6.270136296733007,9.346490379126244,16.0,10-20 m,True,False
10_56,48.56166,28.59009,12.029151302911444,12.582598761410122,20.0,20-40 m,True,False
10_57,48.56166,28.68018,17.247338632033603,17.485746940381407,21.0,20-40 m,True,False
10_58,48.56166,28.77027,16.82185495939785,22.477421029127463,22.0,20-40 m,True,False
10_59,48.56166,28.86036,21.083987148261134,15.848002682359434,21.0,20-40 m,True,False
10_60,48.56166,28.95045,28.438811357952066,10.239163248202097,23.0,20-40 m,True,False
10_61,48.56166,29.04054,32.1817868596201,0.1774086311003449,20.0,20-40 m,True,False
10_62,48.56166,29.13063,32.90836969976496,2.869506829005102,15.0,10-20 m,True,False
10_63,48.56166,29.22072,24.6214034606612,12.779746766777482,10.0,10-20 m,True,False
10_64,48.56166,29.31081,18.22455711077215,22.263252192720124,11.0,10-20 m,True,False
10_65,48.56166,29.4009,15.874384025217266,30.991087153354226,11.0,10-20 m,True,False
10_66,48.56166,29.49099,18.42927751257291,39.85037148706197,8.0,5-10 m,True,True
10_67,48.56166,29.58108,24.02218335345591,49.08125050987845,8.0,5-10 m,True,True
10_68,48.56166,29.67117,20.837706017343976,58.33057357966777,2.0,0-5 m,True,True
10_69,48.56166,29.76126,19.15300393137341,67.58068396321652,6.0,5-10 m,True,True
10_70,48.56166,29.85135,9.382041232309431,76.83158052596144,2.0,0-5 m,True,True
10_71,48.56166,29.94144,0.5605331266748823,86.16217573714415,,,False,False
10_72,48.56166,30.03153,7.279652291771119,95.64199943990906,,,False,False
10_73,48.56166,30.12162,10.846458733177096,105.23108680741376,22.0,20-40 m,True,False
10_74,48.56166,30.21171,19.17690296773416,114.90208103373304,,,False,False
10_75,48.56166,30.3018,28.64306605452118,124.6359130015886,,,False,False
10_76,48.56166,30.39189,29.57218506727903,134.41892850363266,,,False,False
10_77,48.56166,30.48198,32.66465003737829,144.24111676400145,,,False,False
11_0,48.66277,23.54505,252.36582210767529,383.2777527268696,,,False,False
11_1,48.66277,23.63514,247.14915990800688,374.0940366746684,,,False,False
11_2,48.66277,23.72523,242.17361759897895,364.9558290516518,,,False,False
11_3,48.66277,23.81532,237.5185522697901,355.8666360085307,,,False,False
11_4,48.66277,23.90541,232.35021035176436,346.8303113925829,,,False,False
11_5,48.66277,23.9955,226.9052638032877,337.8510976873461,,,False,False
11_6,48.66277,24.08559,221.7816685761601,328.93367227746825,,,False,False
11_7,48.66277,24.17568,217.0021882998718,320.08319973047577,,,False,False
11_8,48.66277,24.26577,212.5900339070832,311.305390854746,,,False,False
11_9,48.66277,24.35586,208.56851876627104,302.60656935456353,,,False,False
11_10,48.66277,24.44595,204.96063857365203,293.9937469510376,,,False,False
11_11,48.66277,24.53604,199.0455085516319,285.4747078602917,,,False,False
11_12,48.66277,24.62613,192.5991489955931,277.0581035008363,,,False,False
11_13,48.66277,24.71622,186.4716129049357,268.7535582162544,,,False,False
11_14,48.66277,24.80631,180.6953379994013,260.5717866134161,,,False,False
11_15,48.66277,24.8964,175.30504976888636,252.52472278396493,,,False,False
11_16,48.66277,24.98649,170.3373955546871,244.62566113565995,,,False,False
11_17,48.66277,25.07658,165.81144334419534,236.8894077290492,,,False,False
11_18,48.66277,25.16667,161.7067987281386,229.33243979232373,,,False,False
11_19,48.66277,25.25676,157.8713150163148,221.9730693513305,,,False,False
11_20,48.66277,25.34685,152.77478553378162,214.14795919651752,,,False,False
11_21,48.66277,25.43694,148.18535453683145,205.2845570911174,,,False,False
11_22,48.66277,25.52703,144.15146426129976,196.53569111124065,,,False,False
11_23,48.66277,25.61712,140.72089775601023,187.9173590795529,,,False,False
11_24,48.66277,25.70721,137.93867645495305,179.44836910168917,,,False,False
11_25,48.66277,25.7973,135.8446419400587,171.1508918039106,,,False,False
11_26,48.66277,25.88739,134.47094781444147,163.05111316829615,,,False,False
11_27,48.66277,25.97748,133.5383943609055,155.17999313821926,,,False,False
11_28,48.66277,26.06757,132.50050004326766,147.57412350280234,,,False,False
11_29,48.66277,26.15766,131.70847579445893,140.27665641675532,,,False,False
11_30,48.66277,26.24775,123.36335526375215,133.3382366131822,,,False,False
11_31,48.66277,26.33784,115.29160455685448,126.8178094382006,,,False,False
11_32,48.66277,26.42793,107.55478753910498,120.78308867286044,,,False,False
11_33,48.66277,26.51802,100.23049378755285,115.3103565219444,,,False,False
11_34,48.66277,26.60811,93.41580432720382,110.48315726622778,,,False,False
11_35,48.66277,26.6982,86.9852061644444,106.3893954705668,,,False,False
11_36,48.66277,26.78829,80.7749068114525,102.93389539687657,,,False,False
11_37,48.66277,26.87838,75.39898515030406,100.36899435417874,,,False,False
11_38,48.66277,26.96847,69.10349044076229,98.76543670305476,,,False,False
11_39,48.66277,27.05856,61.906506798982896,98.17034159236376,,,False,False
11_40,48.66277,27.14865,52.72045503227246,98.36703045177649,,,False,False
11_41,48.66277,27.23874,43.91939605326447,99.43997008212038,,,False,False
11_42,48.66277,27.32883,35.78849019746123,101.35167641719129,,,False,False
11_43,48.66277,27.41892,27.397690643311304,104.20241348862696,,,False,False
11_44,48.66277,27.50901,20.410895603659228,103.10287447478024,,,False,False
11_45,48.66277,27.5991,16.883029583146346,95.2263847903587,,,False,False
11_46,48.66277,27.68919,11.984786726545032,87.79637997452488,,,False,False
11_47,48.66277,27.77928,12.724320113237692,79.84545492834425,,,False,False
11_48,48.66277,27.86937,12.558461559130189,69.79560042041837,,,False,False
11_49,48.66277,27.95946,8.01185495495122,59.75005198440058,,,False,False
11_50,48.66277,28.04955,0.8773488092156991,49.71141492719853,1.0,0-5 m,True,True
11_51,48.66277,28.13964,5.587965769284135,39.68492778663461,4.0,0-5 m,True,True
11_52,48.66277,28.22973,4.596627904129523,29.68289626079472,1.0,0-5 m,True,True
11_53,48.66277,28.31982,10.940740018894518,19.74251088099548,14.0,10-20 m,True,False
11_54,48.66277,28.40991,12.574170486965308,10.04839048369705,18.0,10-20 m,True,False
11_55,48.66277,28.5,16.084677455722346,1.0807209904545705,22.0,20-40 m,True,False
11_56,48.66277,28.59009,19.391852275035927,3.8788205424910447,23.0,20-40 m,True,False
11_57,48.66277,28.68018,26.06451515527792,8.78854196033528,10.0,10-20 m,True,False
11_58,48.66277,28.77027,26.67442753163607,15.319405026661334,21.0,20-40 m,True,False
11_59,48.66277,28.86036,29.54111963600761,17.982644665674478,25.0,20-40 m,True,False
11_60,48.66277,28.95045,35.16334473003189,8.159631096179853,27.0,20-40 m,True,False
11_61,48.66277,29.04054,41.05116695449816,0.0682360636747996,23.0,20-40 m,True,False
11_62,48.66277,29.13063,38.72715522437855,4.606326749437305,16.0,10-20 m,True,False
11_63,48.66277,29.22072,31.98077276511785,14.513060462524065,11.0,10-20 m,True,False
11_64,48.66277,29.31081,27.356424692839788,24.420137467196867,9.0,5-10 m,True,True
11_65,48.66277,29.4009,25.76344746546304,34.327557034624434,10.0,10-20 m,True,False
11_66,48.66277,29.49099,27.7286403567472,44.23531843631274,7.0,5-10 m,True,True
11_67,48.66277,29.58108,31.9453788187873,53.350728031373045,11.0,10-20 m,True,False
11_68,48.66277,29.67117,30.554120543945583,62.26593043930051,11.0,10-20 m,True,False
11_69,48.66277,29.76126,22.42354635006338,71.46782024634749,8.0,5-10 m,True,True
11_70,48.66277,29.85135,12.758687016027457,80.71336677967355,3.0,0-5 m,True,True
11_71,48.66277,29.94144,3.566947790519428,89.95969359717954,1.0,0-5 m,True,True
11_72,48.66277,30.03153,1.7442251491627752,99.20679958646092,,,False,False
11_73,48.66277,30.12162,7.630555524480916,108.4854000736317,,,False,False
11_74,48.66277,30.21171,17.560953156991843,117.88525154547634,,,False,False
11_75,48.66277,30.3018,19.14274926796186,127.3870446726536,,,False,False
11_76,48.66277,30.39189,20.00237043654259,136.96956242728544,,,False,False
11_77,48.66277,30.48198,24.13054254895767,146.6169748472113,,,False,False
12_0,48.76388,23.54505,243.6076878919642,379.1870165076916,,,False,False
12_1,48.76388,23.63514,238.2208298636649,369.9067142274472,,,False,False
12_2,48.76388,23.72523,233.0970418564703,360.6674622021868,,,False,False
12_3,48.76388,23.81532,228.2646202293768,351.4724982764837,,,False,False
12_4,48.76388,23.90541,223.77858932053007,342.32539177814823,,,False,False
12_5,48.76388,23.9955,218.14393729122764,333.23008429935254,,,False,False
12_6,48.76388,24.08559,212.8171700937831,324.1909361333655,,,False,False
12_7,48.76388,24.17568,207.83939759808197,315.2127791858517,,,False,False
12_8,48.76388,24.26577,203.23626543077955,306.30097728547776,,,False,False
12_9,48.76388,24.35586,199.0337693548377,297.46149492853635,,,False,False
12_10,48.76388,24.44595,195.25778022433823,288.7009756009701,,,False,False
12_11,48.76388,24.53604,191.3601708474403,280.0268309192413,,,False,False
12_12,48.76388,24.62613,184.65306205347457,271.44734190439107,,,False,False
12_13,48.76388,24.71622,178.26011195545675,262.9717737287814,,,False,False
12_14,48.76388,24.80631,172.21631085484165,254.61050521894904,,,False,False
12_15,48.76388,24.8964,166.55967134801946,246.37517421170088,,,False,False
12_16,48.76388,24.98649,161.330923431276,238.27883947442012,,,False,False
12_17,48.76388,25.07658,156.57294171969295,230.3361592175677,,,False,False
12_18,48.76388,25.16667,152.25791356130352,222.56358511682828,,,False,False
12_19,48.76388,25.25676,148.46718177697636,214.97956905412784,,,False,False
12_20,48.76388,25.34685,143.866775223132,207.60477727028712,,,False,False
12_21,48.76388,25.43694,138.99171961887004,200.4623030562425,,,False,False
12_22,48.76388,25.52703,134.69109812457418,191.5631658567964,,,False,False
12_23,48.76388,25.61712,131.02148855755834,182.71635061665089,,,False,False
12_24,48.76388,25.70721,128.03715804661,174.00049238926766,,,False,False
12_25,48.76388,25.7973,125.78689162630862,165.4362906653875,,,False,False
12_26,48.76388,25.88739,124.3105599276919,157.04855801720768,,,False,False
12_27,48.76388,25.97748,123.4397411544336,148.86712633103429,,,False,False
12_28,48.76388,26.06757,122.3246564490573,140.92793006658982,,,False,False
12_29,48.76388,26.15766,122.02960759265832,133.27426646823787,,,False,False
12_30,48.76388,26.24775,117.77580473249652,125.95819623210178,,,False,False
12_31,48.76388,26.33784,109.29882733085816,119.04197897092928,,,False,False
12_32,48.76388,26.42793,101.1114699542746,112.59931958246902,,,False,False
12_33,48.76388,26.51802,93.29001651435888,106.7160213797836,,,False,False
12_34,48.76388,26.60811,85.93443443585443,101.48940869333497,,,False,False
12_35,48.76388,26.6982,79.17467246931886,97.0256631472814,,,False,False
12_36,48.76388,26.78829,72.74312638537947,93.31554371959244,,,False,False
12_37,48.76388,26.87838,66.73190724187269,90.487368415709,,,False,False
12_38,48.76388,26.96847,61.20299954517295,88.71430737145624,,,False,False
12_39,48.76388,27.05856,55.05132676375534,88.06011640140007,,,False,False
12_40,48.76388,27.14865,48.23287280159651,88.28914991693262,,,False,False
12_41,48.76388,27.23874,39.49889941332899,89.45918618400655,,,False,False
12_42,48.76388,27.32883,30.2076103060708,91.58749162775794,,,False,False
12_43,48.76388,27.41892,21.61553059424619,94.74007142673966,,,False,False
12_44,48.76388,27.50901,13.387724099373678,97.41371920123726,,,False,False
12_45,48.76388,27.5991,6.9200187895840335,89.04244029468846,,,False,False
12_46,48.76388,27.68919,3.212008784366833,81.05503823638206,,,False,False
12_47,48.76388,27.77928,2.953444259850415,73.57663821578083,,,False,False
